sample_id,family,family_idx,variant,variant_idx,isolate_idx,replicate,r1_path,r2_path,fold,split
Retroviridae__HIV-1-subtype-C__isolate3__rep2,Retroviridae,4,HIV-1-subtype-C,2,3,2,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep2_1.fq,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep2_2.fq,3,train
Retroviridae__HIV-1-subtype-C__isolate3__rep3,Retroviridae,4,HIV-1-subtype-C,2,3,3,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep3_1.fq,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep3_2.fq,3,train
Retroviridae__HIV-1-subtype-C__isolate3__rep4,Retroviridae,4,HIV-1-subtype-C,2,3,4,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep4_1.fq,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep4_2.fq,3,train
Retroviridae__HIV-1-subtype-C__isolate3__rep5,Retroviridae,4,HIV-1-subtype-C,2,3,5,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep5_1.fq,data/reads_multi/Retroviridae/HIV-1-subtype-C/isolate_3/rep5_2.fq,3,train
Retroviridae__HIV-2__isolate0__rep0,Retroviridae,4,HIV-2,7,0,0,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep0_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep0_2.fq,0,train
Retroviridae__HIV-2__isolate0__rep1,Retroviridae,4,HIV-2,7,0,1,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep1_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep1_2.fq,0,train
Retroviridae__HIV-2__isolate0__rep2,Retroviridae,4,HIV-2,7,0,2,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep2_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep2_2.fq,0,train
Retroviridae__HIV-2__isolate0__rep3,Retroviridae,4,HIV-2,7,0,3,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep3_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep3_2.fq,0,train
Retroviridae__HIV-2__isolate0__rep4,Retroviridae,4,HIV-2,7,0,4,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep4_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep4_2.fq,0,train
Retroviridae__HIV-2__isolate0__rep5,Retroviridae,4,HIV-2,7,0,5,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep5_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_0/rep5_2.fq,0,train
Retroviridae__HIV-2__isolate1__rep0,Retroviridae,4,HIV-2,7,1,0,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep0_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep0_2.fq,1,test
Retroviridae__HIV-2__isolate1__rep1,Retroviridae,4,HIV-2,7,1,1,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep1_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep1_2.fq,1,test
Retroviridae__HIV-2__isolate1__rep2,Retroviridae,4,HIV-2,7,1,2,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep2_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep2_2.fq,1,test
Retroviridae__HIV-2__isolate1__rep3,Retroviridae,4,HIV-2,7,1,3,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep3_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep3_2.fq,1,test
Retroviridae__HIV-2__isolate1__rep4,Retroviridae,4,HIV-2,7,1,4,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep4_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep4_2.fq,1,test
Retroviridae__HIV-2__isolate1__rep5,Retroviridae,4,HIV-2,7,1,5,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep5_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_1/rep5_2.fq,1,test
Retroviridae__HIV-2__isolate2__rep0,Retroviridae,4,HIV-2,7,2,0,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep0_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep0_2.fq,2,val
Retroviridae__HIV-2__isolate2__rep1,Retroviridae,4,HIV-2,7,2,1,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep1_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep1_2.fq,2,val
Retroviridae__HIV-2__isolate2__rep2,Retroviridae,4,HIV-2,7,2,2,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep2_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep2_2.fq,2,val
Retroviridae__HIV-2__isolate2__rep3,Retroviridae,4,HIV-2,7,2,3,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep3_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep3_2.fq,2,val
Retroviridae__HIV-2__isolate2__rep4,Retroviridae,4,HIV-2,7,2,4,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep4_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep4_2.fq,2,val
Retroviridae__HIV-2__isolate2__rep5,Retroviridae,4,HIV-2,7,2,5,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep5_1.fq,data/reads_multi/Retroviridae/HIV-2/isolate_2/rep5_2.fq,2,val
Herpesviridae__HSV-1__isolate0__rep0,Herpesviridae,5,HSV-1,0,0,0,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep0_2.fq,0,train
Herpesviridae__HSV-1__isolate0__rep1,Herpesviridae,5,HSV-1,0,0,1,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep1_2.fq,0,train
Herpesviridae__HSV-1__isolate0__rep2,Herpesviridae,5,HSV-1,0,0,2,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep2_2.fq,0,train
Herpesviridae__HSV-1__isolate0__rep3,Herpesviridae,5,HSV-1,0,0,3,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep3_2.fq,0,train
Herpesviridae__HSV-1__isolate0__rep4,Herpesviridae,5,HSV-1,0,0,4,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep4_2.fq,0,train
Herpesviridae__HSV-1__isolate0__rep5,Herpesviridae,5,HSV-1,0,0,5,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_0/rep5_2.fq,0,train
Herpesviridae__HSV-1__isolate1__rep0,Herpesviridae,5,HSV-1,0,1,0,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep0_2.fq,1,test
Herpesviridae__HSV-1__isolate1__rep1,Herpesviridae,5,HSV-1,0,1,1,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep1_2.fq,1,test
Herpesviridae__HSV-1__isolate1__rep2,Herpesviridae,5,HSV-1,0,1,2,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep2_2.fq,1,test
Herpesviridae__HSV-1__isolate1__rep3,Herpesviridae,5,HSV-1,0,1,3,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep3_2.fq,1,test
Herpesviridae__HSV-1__isolate1__rep4,Herpesviridae,5,HSV-1,0,1,4,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep4_2.fq,1,test
Herpesviridae__HSV-1__isolate1__rep5,Herpesviridae,5,HSV-1,0,1,5,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_1/rep5_2.fq,1,test
Herpesviridae__HSV-1__isolate2__rep0,Herpesviridae,5,HSV-1,0,2,0,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep0_2.fq,2,val
Herpesviridae__HSV-1__isolate2__rep1,Herpesviridae,5,HSV-1,0,2,1,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep1_2.fq,2,val
Herpesviridae__HSV-1__isolate2__rep2,Herpesviridae,5,HSV-1,0,2,2,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep2_2.fq,2,val
Herpesviridae__HSV-1__isolate2__rep3,Herpesviridae,5,HSV-1,0,2,3,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep3_2.fq,2,val
Herpesviridae__HSV-1__isolate2__rep4,Herpesviridae,5,HSV-1,0,2,4,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep4_2.fq,2,val
Herpesviridae__HSV-1__isolate2__rep5,Herpesviridae,5,HSV-1,0,2,5,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_2/rep5_2.fq,2,val
Herpesviridae__HSV-1__isolate3__rep0,Herpesviridae,5,HSV-1,0,3,0,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep0_2.fq,3,train
Herpesviridae__HSV-1__isolate3__rep1,Herpesviridae,5,HSV-1,0,3,1,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep1_2.fq,3,train
Herpesviridae__HSV-1__isolate3__rep2,Herpesviridae,5,HSV-1,0,3,2,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep2_2.fq,3,train
Herpesviridae__HSV-1__isolate3__rep3,Herpesviridae,5,HSV-1,0,3,3,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep3_2.fq,3,train
Herpesviridae__HSV-1__isolate3__rep4,Herpesviridae,5,HSV-1,0,3,4,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep4_2.fq,3,train
Herpesviridae__HSV-1__isolate3__rep5,Herpesviridae,5,HSV-1,0,3,5,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_3/rep5_2.fq,3,train
Herpesviridae__HSV-1__isolate4__rep0,Herpesviridae,5,HSV-1,0,4,0,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep0_2.fq,4,train
Herpesviridae__HSV-1__isolate4__rep1,Herpesviridae,5,HSV-1,0,4,1,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep1_2.fq,4,train
Herpesviridae__HSV-1__isolate4__rep2,Herpesviridae,5,HSV-1,0,4,2,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep2_2.fq,4,train
Herpesviridae__HSV-1__isolate4__rep3,Herpesviridae,5,HSV-1,0,4,3,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep3_2.fq,4,train
Herpesviridae__HSV-1__isolate4__rep4,Herpesviridae,5,HSV-1,0,4,4,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep4_2.fq,4,train
Herpesviridae__HSV-1__isolate4__rep5,Herpesviridae,5,HSV-1,0,4,5,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_4/rep5_2.fq,4,train
Herpesviridae__HSV-1__isolate5__rep0,Herpesviridae,5,HSV-1,0,5,0,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep0_2.fq,0,train
Herpesviridae__HSV-1__isolate5__rep1,Herpesviridae,5,HSV-1,0,5,1,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep1_2.fq,0,train
Herpesviridae__HSV-1__isolate5__rep2,Herpesviridae,5,HSV-1,0,5,2,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep2_2.fq,0,train
Herpesviridae__HSV-1__isolate5__rep3,Herpesviridae,5,HSV-1,0,5,3,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep3_2.fq,0,train
Herpesviridae__HSV-1__isolate5__rep4,Herpesviridae,5,HSV-1,0,5,4,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep4_2.fq,0,train
Herpesviridae__HSV-1__isolate5__rep5,Herpesviridae,5,HSV-1,0,5,5,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_5/rep5_2.fq,0,train
Herpesviridae__HSV-1__isolate6__rep0,Herpesviridae,5,HSV-1,0,6,0,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep0_2.fq,1,test
Herpesviridae__HSV-1__isolate6__rep1,Herpesviridae,5,HSV-1,0,6,1,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep1_2.fq,1,test
Herpesviridae__HSV-1__isolate6__rep2,Herpesviridae,5,HSV-1,0,6,2,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep2_2.fq,1,test
Herpesviridae__HSV-1__isolate6__rep3,Herpesviridae,5,HSV-1,0,6,3,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep3_2.fq,1,test
Herpesviridae__HSV-1__isolate6__rep4,Herpesviridae,5,HSV-1,0,6,4,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep4_2.fq,1,test
Herpesviridae__HSV-1__isolate6__rep5,Herpesviridae,5,HSV-1,0,6,5,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_6/rep5_2.fq,1,test
Herpesviridae__HSV-1__isolate7__rep0,Herpesviridae,5,HSV-1,0,7,0,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep0_2.fq,2,val
Herpesviridae__HSV-1__isolate7__rep1,Herpesviridae,5,HSV-1,0,7,1,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep1_2.fq,2,val
Herpesviridae__HSV-1__isolate7__rep2,Herpesviridae,5,HSV-1,0,7,2,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep2_2.fq,2,val
Herpesviridae__HSV-1__isolate7__rep3,Herpesviridae,5,HSV-1,0,7,3,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep3_2.fq,2,val
Herpesviridae__HSV-1__isolate7__rep4,Herpesviridae,5,HSV-1,0,7,4,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep4_2.fq,2,val
Herpesviridae__HSV-1__isolate7__rep5,Herpesviridae,5,HSV-1,0,7,5,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_7/rep5_2.fq,2,val
Herpesviridae__HSV-1__isolate8__rep0,Herpesviridae,5,HSV-1,0,8,0,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep0_2.fq,3,train
Herpesviridae__HSV-1__isolate8__rep1,Herpesviridae,5,HSV-1,0,8,1,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep1_2.fq,3,train
Herpesviridae__HSV-1__isolate8__rep2,Herpesviridae,5,HSV-1,0,8,2,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep2_2.fq,3,train
Herpesviridae__HSV-1__isolate8__rep3,Herpesviridae,5,HSV-1,0,8,3,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep3_2.fq,3,train
Herpesviridae__HSV-1__isolate8__rep4,Herpesviridae,5,HSV-1,0,8,4,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep4_2.fq,3,train
Herpesviridae__HSV-1__isolate8__rep5,Herpesviridae,5,HSV-1,0,8,5,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_8/rep5_2.fq,3,train
Herpesviridae__HSV-1__isolate9__rep0,Herpesviridae,5,HSV-1,0,9,0,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep0_2.fq,4,train
Herpesviridae__HSV-1__isolate9__rep1,Herpesviridae,5,HSV-1,0,9,1,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep1_2.fq,4,train
Herpesviridae__HSV-1__isolate9__rep2,Herpesviridae,5,HSV-1,0,9,2,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep2_2.fq,4,train
Herpesviridae__HSV-1__isolate9__rep3,Herpesviridae,5,HSV-1,0,9,3,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep3_2.fq,4,train
Herpesviridae__HSV-1__isolate9__rep4,Herpesviridae,5,HSV-1,0,9,4,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep4_2.fq,4,train
Herpesviridae__HSV-1__isolate9__rep5,Herpesviridae,5,HSV-1,0,9,5,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-1/isolate_9/rep5_2.fq,4,train
Herpesviridae__HSV-2__isolate0__rep0,Herpesviridae,5,HSV-2,1,0,0,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep0_2.fq,0,train
Herpesviridae__HSV-2__isolate0__rep1,Herpesviridae,5,HSV-2,1,0,1,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep1_2.fq,0,train
Herpesviridae__HSV-2__isolate0__rep2,Herpesviridae,5,HSV-2,1,0,2,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep2_2.fq,0,train
Herpesviridae__HSV-2__isolate0__rep3,Herpesviridae,5,HSV-2,1,0,3,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep3_2.fq,0,train
Herpesviridae__HSV-2__isolate0__rep4,Herpesviridae,5,HSV-2,1,0,4,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep4_2.fq,0,train
Herpesviridae__HSV-2__isolate0__rep5,Herpesviridae,5,HSV-2,1,0,5,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_0/rep5_2.fq,0,train
Herpesviridae__HSV-2__isolate1__rep0,Herpesviridae,5,HSV-2,1,1,0,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep0_2.fq,1,test
Herpesviridae__HSV-2__isolate1__rep1,Herpesviridae,5,HSV-2,1,1,1,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep1_2.fq,1,test
Herpesviridae__HSV-2__isolate1__rep2,Herpesviridae,5,HSV-2,1,1,2,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep2_2.fq,1,test
Herpesviridae__HSV-2__isolate1__rep3,Herpesviridae,5,HSV-2,1,1,3,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep3_2.fq,1,test
Herpesviridae__HSV-2__isolate1__rep4,Herpesviridae,5,HSV-2,1,1,4,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep4_2.fq,1,test
Herpesviridae__HSV-2__isolate1__rep5,Herpesviridae,5,HSV-2,1,1,5,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_1/rep5_2.fq,1,test
Herpesviridae__HSV-2__isolate2__rep0,Herpesviridae,5,HSV-2,1,2,0,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep0_2.fq,2,val
Herpesviridae__HSV-2__isolate2__rep1,Herpesviridae,5,HSV-2,1,2,1,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep1_2.fq,2,val
Herpesviridae__HSV-2__isolate2__rep2,Herpesviridae,5,HSV-2,1,2,2,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep2_2.fq,2,val
Herpesviridae__HSV-2__isolate2__rep3,Herpesviridae,5,HSV-2,1,2,3,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep3_2.fq,2,val
Herpesviridae__HSV-2__isolate2__rep4,Herpesviridae,5,HSV-2,1,2,4,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep4_2.fq,2,val
Herpesviridae__HSV-2__isolate2__rep5,Herpesviridae,5,HSV-2,1,2,5,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_2/rep5_2.fq,2,val
Herpesviridae__HSV-2__isolate3__rep0,Herpesviridae,5,HSV-2,1,3,0,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep0_2.fq,3,train
Herpesviridae__HSV-2__isolate3__rep1,Herpesviridae,5,HSV-2,1,3,1,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep1_2.fq,3,train
Herpesviridae__HSV-2__isolate3__rep2,Herpesviridae,5,HSV-2,1,3,2,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep2_2.fq,3,train
Herpesviridae__HSV-2__isolate3__rep3,Herpesviridae,5,HSV-2,1,3,3,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep3_2.fq,3,train
Herpesviridae__HSV-2__isolate3__rep4,Herpesviridae,5,HSV-2,1,3,4,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep4_2.fq,3,train
Herpesviridae__HSV-2__isolate3__rep5,Herpesviridae,5,HSV-2,1,3,5,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_3/rep5_2.fq,3,train
Herpesviridae__HSV-2__isolate4__rep0,Herpesviridae,5,HSV-2,1,4,0,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep0_2.fq,4,train
Herpesviridae__HSV-2__isolate4__rep1,Herpesviridae,5,HSV-2,1,4,1,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep1_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep1_2.fq,4,train
Herpesviridae__HSV-2__isolate4__rep2,Herpesviridae,5,HSV-2,1,4,2,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep2_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep2_2.fq,4,train
Herpesviridae__HSV-2__isolate4__rep3,Herpesviridae,5,HSV-2,1,4,3,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep3_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep3_2.fq,4,train
Herpesviridae__HSV-2__isolate4__rep4,Herpesviridae,5,HSV-2,1,4,4,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep4_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep4_2.fq,4,train
Herpesviridae__HSV-2__isolate4__rep5,Herpesviridae,5,HSV-2,1,4,5,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep5_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_4/rep5_2.fq,4,train
Herpesviridae__HSV-2__isolate5__rep0,Herpesviridae,5,HSV-2,1,5,0,data/reads_multi/Herpesviridae/HSV-2/isolate_5/rep0_1.fq,data/reads_multi/Herpesviridae/HSV-2/isolate_5/rep0_2.fq,0,train
